Cliente_ID,Nombre,Pais_Cliente,Ocupacion,Ingreso_Mensual,Nivel_Educativo,Genero,Edad,Estado_Civil,Canal_Adquisicion,Nivel_Satisfaccion,Fecha_Alta,Ciudad_Cliente,Telefono,Email
389604,Adrian Brown,México,Desempleado,3129.46,Posgrado,M,40,Unión Libre,Tienda,Medio,2023-11-06,South Mary,001-289-905-5863x533,robert72@barry.com
900288,Derrick Garza DDS,Canadá,Desempleado,,Básico,F,50,Divorciado,Campaña,Bajo,06/11/2023,Lake Karenmouth,(232)354-6899,josephmercer@gmail.com
797687,Sharon Gray,Ecuador,Desempleado,9047.47,,,57,Unión Libre,Campaña,Alto,2023-11-06,Taylorport,001-892-124-0356x35645,ericmooney@yahoo.com
871762,Sarah Medina,México,Empleado,8161.85,Posgrado,F,33,Divorciado,Web,Alto,2023-11-06,Lake Brad,(345)273-2615x554,blong@peterson.com
180285,Marie Jones,Perú,Empleado,11534.79,Básico,M,30,Casado,Web,Medio,2023-11-06,Lake Morgan,359-978-3708,todd00@barr.info
789695,Ashley Lester,Canadá,Estudiante,2166.03,Tecnólogo,F,32,Soltero,Campaña,Alto,07/11/2023,Lopezmouth,001-404-631-0032x95214,clifford28@gmail.com
786818,Cody Williams,España,Empleado,9964.34,Básico,M,42,Soltero,Tienda,Alto,2023-11-07,Jonesbury,(998)427-8979,oramsey@hotmail.com
234909,Ricky Peters,España,Desempleado,,Técnico,,42,Soltero,Referido,Medio,07/11/2023,New Jasmine,001-511-385-9223x507,brianwilliams@hill.biz
378835,Michael Romero,Chile,Desempleado,9925.57,Técnico,F,32,Casado,Referido,Medio,2023-11-07,Christopherport,001-369-821-4834x486,pearsonheidi@yahoo.com
530650,Deborah Stephenson,Ecuador,Estudiante,11047.24,Tecnólogo,F,72,Divorciado,Campaña,Alto,2023-11-07,South Natashashire,(465)792-9150x788,stevelong@richardson.com
836861,Tyler Russell,Brasil,Estudiante,2334.16,Técnico,M,37,Divorciado,Campaña,Medio,2023-11-07,Haydenborough,754-786-9485x436,fcisneros@daugherty-steele.info
808817,Kristen Rodriguez,México,Estudiante,9413.53,Universitario,M,55,Divorciado,Campaña,Medio,2023-11-07,East Brooke,157.049.1343,joseph57@hotmail.com
265219,Vanessa Cobb,Estados Unidos,Desempleado,1379.7,Tecnólogo,M,38,Soltero,Web,Medio,2023-11-07,Charlotteview,(593)554-3254,boydchelsea@hotmail.com
330310,Richard Morgan,Chile,Empleado,4413.25,Técnico,M,43,Casado,Web,Bajo,2023-11-07,South Brandy,437.324.4325x6201,andrew10@gmail.com
877547,Wayne Goodman,Colombia,Desempleado,8178.78,Tecnólogo,M,39,Unión Libre,Campaña,Medio,2023-11-07,New Jackland,5782852161,dominiqueblankenship@cook.org
527759,Hunter Barton,Chile,Empleado,,Posgrado,M,69,Casado,Web,Bajo,07/11/2023,Morrisonmouth,694.430.4278x702,joshuabarnes@gmail.com
263653,David Morales,Canadá,Estudiante,7815.16,Básico,M,72,Unión Libre,Referido,Alto,2023-11-07,East Wendy,983-412-3722x4389,qgraham@gonzalez.org
391308,Katherine Hoffman,Colombia,Empleado,2996.29,Tecnólogo,F,31,Unión Libre,Tienda,Bajo,2023-11-07,Turnerport,(862)965-1975x067,brandonmora@hotmail.com
853841,Jessica Carr,Estados Unidos,Independiente,3128.35,Básico,F,30,Unión Libre,Campaña,Bajo,2023-11-07,New Jeremy,(418)911-8836,carrolldavid@hotmail.com
429975,Dr. Kristin Wilson DDS,Ecuador,Desempleado,2104.58,Básico,M,37,Divorciado,Tienda,Alto,2023-11-07,North Theresaview,010-621-5644x5261,richard33@nelson.com
362177,Paul Collier,España,Desempleado,5940.89,Técnico,M,64,Casado,Web,Alto,2023-11-07,Lake Rebeccahaven,688-100-9708,imcgee@gmail.com
948880,Susan Kim,España,Desempleado,4259.48,Técnico,M,28,Divorciado,Referido,Bajo,2023-11-07,Jonesbury,876-913-0390x147,ksmith@hotmail.com
984401,Maria Gibbs,Canadá,Empleado,6166.22,Posgrado,M,30,Divorciado,Campaña,Alto,2023-11-07,Port Jasontown,001-249-355-9075x0242,ericaayala@yahoo.com
376944,Jerry Johnson,Estados Unidos,Independiente,,Básico,M,71,Casado,Referido,Alto,2023-11-07,Jamesbury,(788)310-7974x99702,jmitchell@vega.com
345780,Kenneth Manning,España,Independiente,2941.48,Técnico,F,34,Casado,Tienda,Alto,2023-11-07,North Patrickshire,496.427.8188x268,donaldherrera@moore-lee.com
778456,Scott Gill,Colombia,Empleado,1148.69,Técnico,M,28,Casado,Web,Medio,2023-11-07,Taylorside,001-366-644-1374x50938,uturner@bradley.com
319535,Edward Taylor,Ecuador,Independiente,10352.03,Técnico,M,53,Unión Libre,Referido,Bajo,2023-11-07,Turnertown,834-846-3672x5740,triggs@gmail.com
828729,Anna Lowe,Chile,Estudiante,3404.82,Técnico,F,32,Unión Libre,Referido,Bajo,2023-11-07,South Michaelchester,(004)874-8122x5311,lanelinda@gmail.com
541544,Jonathan Jones,Perú,Desempleado,2491.09,Universitario,F,47,Casado,Campaña,Medio,2023-11-07,Kaylaton,5039498304,gcampbell@robinson-bullock.net
708575,Nathaniel Rich,México,Independiente,11205.5,Tecnólogo,M,54,Unión Libre,Campaña,Alto,2023-11-08,Morrisonmouth,+1-830-509-2948x083,hernandezangela@yahoo.com
813970,Caroline Scott,Colombia,Estudiante,2636.41,Básico,M,69,Casado,Campaña,Alto,08/11/2023,Port Susanview,+1-677-720-6462x1382,annanewman@herrera.com
263672,Valerie Rivera,Chile,Estudiante,8025.59,Básico,M,59,Divorciado,Web,Bajo,2023-11-08,Lake Amy,507.301.4576x924,perkinsjames@jensen.com
331489,Dustin Paul,Colombia,Independiente,1229.77,Técnico,F,57,Unión Libre,Referido,Alto,2023-11-08,Brewerville,(206)367-7011x4798,kcobb@yahoo.com
666468,Cheryl Hughes,Brasil,Independiente,4524.12,Posgrado,F,65,Casado,Campaña,Alto,2023-11-08,Lake Julia,001-373-568-6101x384,robertwoods@joseph-fleming.com
487519,Samantha Mitchell,Canadá,Desempleado,8309.61,Básico,M,64,Divorciado,Referido,Alto,08/11/2023,West Tami,7835391239,clee@gmail.com
565912,Teresa Higgins,Argentina,Empleado,8204.43,Tecnólogo,,53,Unión Libre,Tienda,Medio,2023-11-08,South Gabriel,790-288-4582x7626,leeelizabeth@garcia.net
120584,Nicole Gonzalez,Ecuador,Empleado,5836.06,Técnico,F,29,Divorciado,Web,Bajo,2023-11-08,Walterview,0401690811,clintongarcia@yahoo.com
178318,Kevin Dawson,Argentina,Empleado,6345.72,Tecnólogo,M,34,Casado,Referido,Bajo,2023-11-08,South Jamesbury,294-913-5526,kathrynmason@gill.com
585756,Andrea Wang,España,Independiente,3567.89,Tecnólogo,M,46,Divorciado,Web,Alto,2023-11-08,Jamesbury,(864)114-1632,kaylamiller@yahoo.com
539700,Heather Bishop,México,Estudiante,11855.96,Posgrado,F,41,Divorciado,Referido,Medio,2023-11-08,Vickiland,385-551-2767,territaylor@hotmail.com
294817,Evelyn Davis,Estados Unidos,Estudiante,10055.38,Universitario,M,70,Unión Libre,Referido,Alto,08/11/2023,Port Amanda,+1-976-239-3274x7079,hortonkelly@williams.info
981870,Andrea Garcia,Ecuador,Estudiante,8151.11,Básico,M,40,Casado,Campaña,Bajo,2023-11-08,Lake Douglas,(631)773-7504x165,jacob91@beltran-green.com
189994,Nathaniel Anderson Jr.,México,Independiente,6831.62,Técnico,M,23,Casado,Tienda,Alto,2023-11-08,South Deborahfurt,+1-203-990-1062x844,jpatel@brown.biz
363819,Samantha Douglas,Perú,Estudiante,2067.14,Tecnólogo,M,46,Unión Libre,Web,Alto,2023-11-08,Jonesbury,665.412.0467,emily41@yahoo.com
611853,Brittany Murphy,España,Desempleado,8118.8,Posgrado,M,46,Soltero,Referido,Medio,2023-11-08,Nicolestad,251.342.1893x9917,lsingh@camacho.org
222270,Erin Thomas,España,Empleado,7013.37,Técnico,M,51,Soltero,Campaña,Alto,08/11/2023,East Brooke,+1-122-507-7880x368,murphynicole@gmail.com
427576,James Martinez,Brasil,Independiente,10293.56,Posgrado,F,56,Divorciado,Web,Alto,08/11/2023,New Shellyshire,001-123-644-6342x400,nathansingh@kennedy.info
429101,Lisa Mathews,España,Empleado,8530.31,Posgrado,F,44,Divorciado,Tienda,Alto,2023-11-08,Lake Cristianside,(841)825-6454,priceelizabeth@mendez.com
646459,Jessica Murphy,Perú,Independiente,5355.97,,M,72,Unión Libre,Referido,Alto,08/11/2023,Port Katherinetown,982.480.8202x3350,michaelcasey@marshall.com
413131,Catherine Nguyen,Ecuador,Estudiante,7752.1,Básico,F,20,Unión Libre,Web,Alto,2023-11-08,North Laura,815.914.6859x4195,amathis@grant.com
133144,Andrea Peterson,Canadá,Estudiante,5850.23,Universitario,,52,Unión Libre,Campaña,Bajo,2023-11-08,North Davidmouth,(292)081-3541x3788,kdavila@salinas-weeks.com
671866,Kenneth Ward,Colombia,Estudiante,1609.86,Básico,M,41,Divorciado,Referido,Medio,2023-11-08,Lopezmouth,001-744-580-5090x944,erikcarr@hotmail.com
365356,Sarah Choi,Estados Unidos,Desempleado,10221.79,Universitario,F,37,Soltero,Tienda,Medio,2023-11-08,Johnsonburgh,001-806-527-6426x89519,agilbert@williams.com
339465,Wendy Morrison,Colombia,Desempleado,2895.16,Universitario,M,41,Divorciado,Web,Alto,2023-11-09,Brewerville,6126639137,zachary56@cruz-smith.biz
359568,Jackson Martinez,México,Independiente,8129.07,Universitario,F,23,Soltero,Tienda,Bajo,2023-11-09,Ashleyside,+1-332-693-5431x705,carolynford@gmail.com
592329,Jeffrey Davis,Brasil,Independiente,7690.8,Técnico,M,60,Soltero,Tienda,Medio,09/11/2023,Johnton,+1-619-407-6280,rnelson@flores.org
436706,Louis Alvarado,Ecuador,Estudiante,1618.78,Posgrado,M,26,Casado,Campaña,Alto,2023-11-09,Lake Josephfort,618.920.2839x2205,kandrews@watkins.info
496847,David Adams,Chile,Desempleado,10304.44,Universitario,F,22,Soltero,Campaña,Bajo,2023-11-09,Cookbury,1448623731,hinesbrandon@villegas.com
830746,Danny English,México,Empleado,7759.23,Técnico,F,72,Casado,Campaña,Alto,2023-11-09,South Crystal,894.044.2202,elizabethjones@yahoo.com
495146,Brian Sullivan,Chile,Independiente,11895.05,Básico,M,45,Unión Libre,Web,Bajo,09/11/2023,Conniefurt,853.911.6725,jwood@melton.info
643183,Stephen Hansen,México,Empleado,10634.97,Básico,F,40,Soltero,Referido,Medio,09/11/2023,East Paigechester,694.258.2061x921,sanchezangela@yahoo.com
623677,Mary Garcia MD,Ecuador,Desempleado,3434.86,Posgrado,M,45,Unión Libre,Campaña,Bajo,2023-11-09,Lake Josephfort,790.362.5827,dmooney@tucker.com
747846,Peter Wright,México,Estudiante,2821.83,Tecnólogo,M,38,Unión Libre,Web,Bajo,09/11/2023,Danaborough,665.714.6112x824,kimberlyfernandez@gmail.com
989028,Miss Teresa Jones,México,Independiente,8872.59,Tecnólogo,,65,Soltero,Campaña,Bajo,2023-11-09,South Melinda,(130)787-9078x033,nhowell@gmail.com
249466,Nicholas Wood,Argentina,Estudiante,4273.48,Posgrado,M,69,Divorciado,Tienda,Alto,2023-11-09,Taylorchester,001-336-356-7383,nsmith@johnson.org
487990,Emily Rodriguez,México,Desempleado,11888.64,Universitario,M,34,Casado,Web,Alto,09/11/2023,East Jade,+1-650-809-0197x3524,mnolan@floyd-fischer.net
684549,Nicholas Valenzuela,Canadá,Desempleado,2214.33,Técnico,F,70,Divorciado,Campaña,Alto,2023-11-09,Lake Caitlinfurt,3460056560,robertmartinez@yahoo.com
923017,Kimberly Colon,Perú,Independiente,4215.45,Universitario,F,72,Casado,Referido,Alto,2023-11-09,Morrisonmouth,(823)760-8454,aarondavidson@shelton.com
626158,Steven Cervantes,México,Estudiante,9663.41,Posgrado,M,46,Soltero,Tienda,Bajo,09/11/2023,East Mackenzie,111-912-5468,marcomiller@gmail.com
130271,Micheal Duncan,Ecuador,Desempleado,6349.89,Posgrado,M,50,Unión Libre,Referido,Alto,09/11/2023,North Victorfurt,964-283-7169x6660,ochoawilliam@rivera.org
852807,Jason Ray,Canadá,Independiente,,Básico,M,64,Unión Libre,Referido,Bajo,2023-11-09,West Steven,(252)023-0949,ucuevas@rogers.biz
999309,Melissa Taylor,Brasil,Independiente,5389.09,Básico,M,42,Casado,Campaña,Medio,09/11/2023,West Danielle,556-868-4184,andersondiana@yahoo.com
552562,Victoria Hayes,Estados Unidos,Independiente,9605.36,Técnico,M,57,Casado,Referido,Bajo,09/11/2023,Archerburgh,(879)601-7357,obarker@yu-lee.com
616346,Daniel Shaw,Canadá,Empleado,,Universitario,F,73,Soltero,Campaña,Alto,09/11/2023,Jamesmouth,001-891-166-4935x79881,mark80@gmail.com
349700,Susan Fritz,Canadá,Estudiante,10439.46,Tecnólogo,F,61,Soltero,Tienda,Bajo,2023-11-09,North Davidmouth,951-805-6090,xdickerson@collins-smith.biz
882231,Andrew Kemp,Canadá,Desempleado,9939.73,Técnico,M,65,Divorciado,Referido,Bajo,2023-11-09,Barnesport,001-848-544-8528x730,catherinesanchez@yahoo.com
171821,Hannah Brown,Perú,Independiente,2973.2,Posgrado,M,74,Divorciado,Tienda,Alto,2023-11-09,Port Susanview,(910)328-8691x2575,jacksonmichaela@allen.biz
828137,Barbara Morgan,México,Desempleado,1322.5,Universitario,M,21,Casado,Web,Alto,2023-11-10,Thompsonberg,+1-037-447-4193x371,walkercarl@harris-gibson.info
473377,Kirk Williams,México,Empleado,,Básico,F,50,Soltero,Web,Medio,10/11/2023,North Patrickshire,(104)402-1390x4010,shawbarbara@gmail.com
531678,John Hubbard,Colombia,Estudiante,2931.28,Tecnólogo,M,24,Unión Libre,Web,Medio,2023-11-10,Michellemouth,700.782.2029x69446,langsamantha@anderson.com
793601,Mark Maxwell,Estados Unidos,Independiente,10765.91,Técnico,F,46,Soltero,Campaña,Alto,2023-11-10,Kimberlyburgh,307.406.0442,erictaylor@hotmail.com
767619,Kimberly Smith,Argentina,Desempleado,7771.68,Posgrado,F,39,Soltero,Campaña,Medio,2023-11-10,South Mary,641.630.1237,lisabarber@krueger.info
888524,Michaela Martinez,Canadá,Estudiante,7653.98,Posgrado,M,45,Casado,Referido,Medio,2023-11-10,Burkefort,236.223.6235x028,sandrasanchez@hotmail.com
379948,Hannah Crosby,Argentina,Independiente,6490.88,Universitario,F,45,Casado,Tienda,Alto,2023-11-10,Port Richard,(034)581-5910x984,susanlewis@hotmail.com
712451,Kimberly Clark,Brasil,Estudiante,1760.03,Técnico,M,46,Casado,Campaña,Alto,10/11/2023,Jamesville,(866)545-1189,usmith@taylor.com
778930,Robert Williams,Brasil,Desempleado,3570.78,Tecnólogo,F,29,Divorciado,Referido,Medio,2023-11-10,Walshport,(067)352-7910x0921,juliesmith@hotmail.com
108657,Samantha Taylor,Canadá,Independiente,3156.72,Tecnólogo,F,45,Unión Libre,Web,Medio,10/11/2023,South Andrewton,2076319853,elizabethneal@yahoo.com
154374,Rhonda Glover,Perú,Estudiante,7077.71,Posgrado,M,43,Divorciado,Web,Alto,2023-11-10,Kyleshire,(538)657-3185x879,tamara70@johnson-guerra.biz
108291,Kevin Lamb,Argentina,Empleado,6649.57,Universitario,F,25,Casado,Web,Bajo,2023-11-10,Mendezberg,463-096-3741,johnlarson@hotmail.com
234469,Scott Kennedy,Brasil,Empleado,9207.12,Técnico,M,55,Divorciado,Referido,Medio,2023-11-10,Barrtown,901.571.6324x016,ihenderson@gmail.com
136561,Jennifer Hughes,Ecuador,Independiente,,Técnico,M,39,Divorciado,Web,Alto,2023-11-10,Michelleborough,374.864.4814x588,hinesdouglas@gmail.com
949809,Stacey Cook,Estados Unidos,Estudiante,7492.6,,F,45,Divorciado,Campaña,Alto,2023-11-10,Port Victoria,001-603-308-3067x31893,jonathan76@wilson-buckley.com
255019,Katrina Wilson,Ecuador,Estudiante,2889.04,Posgrado,F,43,Unión Libre,Tienda,Medio,2023-11-10,New Williamchester,616.022.2630,darius16@hotmail.com
269123,Sandra Smith,Brasil,Estudiante,11267.82,Posgrado,M,26,Divorciado,Web,Medio,2023-11-10,Brownland,(801)141-5594x87343,dawnmartin@yahoo.com
200477,Timothy Hughes,Canadá,Independiente,11590.11,Posgrado,F,37,Casado,Tienda,Medio,2023-11-10,Mcclainport,828-996-4897x461,williammurphy@martin-franco.info
169065,Dennis Huff,Brasil,Desempleado,8299.71,Básico,F,62,Divorciado,Referido,Alto,2023-11-10,Warrenburgh,107-044-4220,ewagner@gmail.com
320286,Kristin Ward,Brasil,Independiente,4386.06,Universitario,F,56,Unión Libre,Tienda,Bajo,2023-11-10,Tuckerburgh,863.954.0058,amyharris@yahoo.com
757633,Kyle English,Canadá,Independiente,2655.86,Básico,M,53,Casado,Web,Bajo,2023-11-10,West Lindsey,384.185.6290,heidi17@yahoo.com
290052,Meghan Giles,Colombia,Desempleado,10605.26,Universitario,M,49,Casado,Web,Alto,2023-11-10,North Anthonyville,+1-779-255-4956,patricia45@hotmail.com
867429,Jennifer Solomon,Argentina,Desempleado,9391.65,Tecnólogo,F,21,Soltero,Web,Bajo,2023-11-10,Nicolestad,(788)788-2606,ingramethan@miller.com
221590,Taylor Turner,Colombia,Estudiante,6556.47,Tecnólogo,M,56,Casado,Tienda,Bajo,2023-11-10,Conleymouth,396.856.8080x84469,russellkayla@ellis.net
414243,Gary Brooks,México,Empleado,7496.15,Posgrado,M,41,Unión Libre,Campaña,Bajo,2023-11-11,East Davidfurt,(902)916-8282x0454,danielmitchell@roberts.net
780447,Andrew Romero DDS,Argentina,Independiente,4202.34,Básico,F,38,Divorciado,Tienda,Medio,2023-11-11,Lake Johnbury,+1-862-804-0429x9961,hayespaige@shelton.info
462749,James Smith,Estados Unidos,Independiente,11467.38,Técnico,F,69,Casado,Campaña,Alto,2023-11-11,East Adam,792-438-6216x63974,christine01@yahoo.com
375014,Robert Ramos,España,Desempleado,4571.52,,M,63,Unión Libre,Tienda,Bajo,2023-11-11,North David,424-070-5747x691,timothy52@martinez.net
742449,Sabrina Ward,Estados Unidos,Empleado,9009.2,Técnico,M,65,Casado,Tienda,Medio,2023-11-11,West Troy,6751875541,laurenortiz@hotmail.com
562145,Anna Lee,México,Independiente,7589.28,,,30,Soltero,Web,Alto,11/11/2023,Anthonybury,(235)256-3191x65626,collinskevin@jones-hess.com
202484,Donna Mcfarland,Chile,Empleado,4220.62,Técnico,F,35,Unión Libre,Tienda,Medio,2023-11-11,New Williamchester,(207)112-0444x38948,uparker@snow-blanchard.com
189458,Aaron Taylor,Canadá,Estudiante,5978.75,Posgrado,M,57,Casado,Web,Alto,11/11/2023,South Pamela,+1-559-972-4471,lopezjessica@stevens.com
894706,Michael Summers,Colombia,Desempleado,1297.01,Técnico,M,47,Soltero,Campaña,Bajo,2023-11-11,Lisamouth,+1-472-832-4724,smithcatherine@palmer.info
725284,Christine Ritter,Ecuador,Empleado,6259.88,Tecnólogo,F,27,Soltero,Tienda,Bajo,11/11/2023,Charlotteview,0421107502,dianavega@yahoo.com
820313,Anna Zimmerman,España,Independiente,4461.81,Básico,M,66,Casado,Campaña,Medio,11/11/2023,Barrtown,607-339-1423x83477,qfrancis@hotmail.com
980927,Mrs. Andrea Wilson,Argentina,Desempleado,8097.12,Universitario,M,64,Unión Libre,Referido,Medio,2023-11-11,Pearsontown,1083974147,emarsh@yahoo.com
662336,Beverly Aguilar,México,Empleado,9086.93,Técnico,M,20,Unión Libre,Tienda,Alto,2023-11-11,Thomasview,097-675-9296x24786,jeffreystevens@hotmail.com
383919,Sean King,Brasil,Desempleado,7764.26,Básico,M,51,Divorciado,Web,Medio,2023-11-11,East Adam,+1-845-267-8612x41585,ericarellano@yahoo.com
367562,Michael Booker,Chile,Empleado,10617.96,Universitario,F,21,Divorciado,Web,Medio,2023-11-11,Mcclainport,(565)952-3492,tcunningham@perkins.com
817571,Victoria Thompson,Perú,Empleado,3195.66,Técnico,F,72,Casado,Campaña,Alto,2023-11-11,South Curtis,+1-622-538-0060,frenchsamuel@gmail.com
187260,Manuel Moyer,España,Estudiante,4263.04,Básico,F,19,Divorciado,Campaña,Bajo,2023-11-11,Davistown,655.904.6925,cvargas@gmail.com
449046,Joseph Raymond,España,Estudiante,3185.37,Técnico,M,52,Divorciado,Web,Medio,11/11/2023,New Jackland,001-987-065-0351,atkinsmichael@jackson.com
927925,Felicia Munoz,Canadá,Empleado,6258.98,Tecnólogo,,32,Soltero,Referido,Alto,2023-11-11,Fernandezview,(489)753-7240,cgarcia@parrish-reyes.net
132865,Denise Patterson,Argentina,Desempleado,6149.36,Básico,M,56,Soltero,Campaña,Medio,2023-11-11,Sylviafurt,001-372-436-8782x54898,william00@donovan.org
588419,Diane Contreras,España,Empleado,1002.47,Tecnólogo,F,53,Casado,Web,Medio,2023-11-11,West Danielle,(948)525-3481x729,wpierce@hotmail.com
406099,Jeffrey Bishop,Brasil,Independiente,1007.32,Tecnólogo,M,65,Divorciado,Tienda,Bajo,2023-11-11,Port Kathrynborough,001-540-215-8277x741,burnsemma@reyes.com
596632,Patrick Gould,Colombia,Empleado,8687.24,Posgrado,M,30,Divorciado,Referido,Medio,2023-11-11,South Deborahfurt,+1-572-379-7623x3725,ksilva@yahoo.com
165571,Erik Osborn,Brasil,Estudiante,10678.8,Básico,F,21,Soltero,Campaña,Alto,11/11/2023,Glenview,001-849-093-7100x9561,dhancock@ford.net
309268,Beth Walker,Argentina,Estudiante,4557.62,Posgrado,F,47,Casado,Tienda,Medio,2023-11-12,Frankport,643.682.6455,cowanjennifer@griffin.net
907896,Mary Bailey,Ecuador,Estudiante,5533.44,Tecnólogo,M,62,Unión Libre,Web,Medio,2023-11-12,Tuckerburgh,+1-356-267-1701x142,brian56@gmail.com
567726,Kevin Henson,Perú,Empleado,10382.88,Tecnólogo,M,39,Divorciado,Tienda,Alto,2023-11-12,North Elijahbury,001-306-184-9596x4803,pwheeler@le.com
550976,Tracey Alvarado,España,Independiente,8635.37,Técnico,F,58,Divorciado,Web,Alto,12/11/2023,Normanside,(782)451-0537,kelsey68@leon.com
220034,Barbara Taylor,Chile,Independiente,2165.98,Universitario,M,48,Soltero,Web,Alto,2023-11-12,Sarahville,+1-070-275-0292x5025,lhall@hawkins.com
707928,Barbara Johnson,Perú,Desempleado,1747.91,Universitario,M,41,Unión Libre,Web,Bajo,2023-11-12,West Cassandra,(239)920-5843x53944,patrickcarlson@hotmail.com
784555,Joseph Davis,Canadá,Desempleado,2043.31,Universitario,F,66,Soltero,Web,Alto,2023-11-12,Brandonberg,001-584-586-0586x704,ptorres@calderon.com
837346,Casey Moyer,México,Independiente,6776.96,Básico,M,65,Soltero,Tienda,Bajo,2023-11-12,East Johnny,5571695867,amyjohnson@hotmail.com
197958,Sue Shepherd,Estados Unidos,Desempleado,6736.06,Posgrado,F,52,Casado,Campaña,Alto,2023-11-12,East Lisa,925-864-8143,bryantnicholas@carter.biz
448457,Ana Rios,Canadá,Desempleado,9090.99,Posgrado,F,70,Soltero,Tienda,Medio,2023-11-12,New Ronaldland,(922)656-9591x72246,munozmolly@jones.com
899083,Christopher Stevenson,Canadá,Independiente,1590.55,Tecnólogo,F,64,Casado,Campaña,Alto,2023-11-12,Brownland,001-535-303-9223,yrussell@hotmail.com
373527,Scott Spencer,Canadá,Empleado,6895.1,Tecnólogo,F,53,Casado,Web,Medio,2023-11-12,Jamesville,913-278-0548,normalee@johnson.net
350654,Laura Vance,México,Independiente,3277.6,Básico,F,58,Unión Libre,Web,Medio,2023-11-12,Oneillland,0513113140,zaustin@miles.info
395722,Mariah Smith,Perú,Desempleado,1854.72,Tecnólogo,F,58,Divorciado,Referido,Bajo,2023-11-12,Stevenfurt,(638)741-1839x18512,anthonycooper@yahoo.com
395227,Penny Watson,Ecuador,Independiente,10145.38,Básico,F,23,Divorciado,Tienda,Bajo,12/11/2023,Jamesbury,679-228-5810,julie29@hotmail.com
